cell_index,tick_idx,terrain_arr,is_water_arr,vegetation_arr,base_vegetation_arr,temp_arr,temp_365d_arr,moisture_arr,base_moisture_arr,water_balance_30d_arr,soil_moisture_arr,cell_lat_norm_arr,elevation_arr,vegetation_vitality_arr
612,730,20,1,0,0,0.0000,0.0780,1.0000,1.0000,0.0000,0.0000,0.0404,0.1110,0.0000
613,730,20,1,0,0,0.0000,0.0780,1.0000,1.0000,0.0000,0.0000,0.0404,0.1110,0.0000
614,730,20,1,0,0,0.0000,0.0740,1.0000,1.0000,0.0000,0.0000,0.0404,0.1790,0.0000
615,730,20,1,0,0,0.0000,0.0740,1.0000,1.0000,0.0000,0.0000,0.0404,0.1790,0.0000
616,730,20,1,0,0,0.0000,0.0740,1.0000,1.0000,0.0000,0.0000,0.0404,0.1790,0.0000
617,730,20,1,0,0,0.0000,0.0740,1.0000,1.0000,0.0000,0.0000,0.0404,0.1790,0.0000
618,730,20,1,0,0,0.0000,0.0740,1.0000,1.0000,0.0000,0.0000,0.0404,0.1790,0.0000
619,730,20,1,0,0,0.0000,0.0740,1.0000,1.0000,0.0000,0.0000,0.0404,0.1790,0.0000
620,730,20,1,0,0,0.0000,0.0740,1.0000,1.0000,0.0000,0.0000,0.0404,0.1790,0.0000
621,730,20,1,0,0,0.0000,0.0740,1.0000,1.0000,0.0000,0.0000,0.0404,0.1790,0.0000
622,730,20,1,0,0,0.0000,0.0740,1.0000,1.0000,0.0000,0.0000,0.0404,0.1790,0.0000
623,730,20,1,0,0,0.0000,0.0740,1.0000,1.0000,0.0000,0.0000,0.0404,0.1790,0.0000
624,730,20,1,0,0,0.0000,0.0780,1.0000,1.0000,0.0000,0.0000,0.0404,0.1110,0.0000
625,730,20,1,0,0,0.0000,0.0780,1.0000,1.0000,0.0000,0.0000,0.0404,0.1110,0.0000
626,730,20,1,0,0,0.0000,0.0809,1.0000,1.0000,0.0000,0.0000,0.0404,0.0613,0.0000
627,730,20,1,0,0,0.0000,0.0809,1.0000,1.0000,0.0000,-0.0007,0.0404,0.0613,0.0000
628,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
629,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
630,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
631,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
632,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0010,0.0404,0.0420,0.0000
633,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0033,0.0404,0.0420,0.0000
634,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
635,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0029,0.0404,0.0420,0.0000
636,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0094,0.0404,0.0420,0.0000
637,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
638,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0107,0.0404,0.0420,0.0000
639,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0065,0.0404,0.0420,0.0000
640,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0021,0.0404,0.0420,0.0000
641,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0067,0.0404,0.0420,0.0000
642,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
643,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0053,0.0404,0.0420,0.0000
644,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
645,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
646,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
647,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
648,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0000,0.0404,0.0420,0.0000
649,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
650,730,20,1,0,0,0.0000,0.0809,1.0000,1.0000,0.0000,0.0000,0.0404,0.0613,0.0000
651,730,20,1,0,0,0.0000,0.0809,1.0000,1.0000,0.0000,0.0000,0.0404,0.0613,0.0000
652,730,20,1,0,0,0.0000,0.0809,1.0000,1.0000,0.0000,0.0000,0.0404,0.0613,0.0000
653,730,20,1,0,0,0.0000,0.0809,1.0000,1.0000,0.0000,0.0000,0.0404,0.0613,0.0000
654,730,20,1,0,0,0.0000,0.0809,1.0000,1.0000,0.0000,0.0000,0.0404,0.0613,0.0000
655,730,20,1,0,0,0.0000,0.0809,1.0000,1.0000,0.0000,0.0000,0.0404,0.0613,0.0000
656,730,20,1,0,0,0.0000,0.0809,1.0000,1.0000,0.0000,0.0000,0.0404,0.0613,0.0000
657,730,20,1,0,0,0.0000,0.0809,1.0000,1.0000,0.0000,0.0000,0.0404,0.0613,0.0000
658,730,20,1,0,0,0.0000,0.0809,1.0000,1.0000,0.0000,0.0000,0.0404,0.0613,0.0000
659,730,20,1,0,0,0.0000,0.0809,1.0000,1.0000,0.0000,0.0000,0.0404,0.0613,0.0000
660,730,20,1,0,0,0.0000,0.0809,1.0000,1.0000,0.0000,0.0000,0.0404,0.0613,0.0000
661,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
662,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
663,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0018,0.0404,0.0420,0.0000
664,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
665,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
666,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
667,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
668,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
669,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0012,0.0404,0.0420,0.0000
670,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
671,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0000,0.0404,0.0420,0.0000
672,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0016,0.0404,0.0420,0.0000
673,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
674,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0000,0.0404,0.0420,0.0000
675,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0035,0.0404,0.0420,0.0000
676,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
677,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0000,0.0404,0.0420,0.0000
678,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
679,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
680,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
681,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
682,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
683,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0000,0.0404,0.0420,0.0000
684,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
685,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
686,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0000,0.0404,0.0420,0.0000
687,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
688,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
689,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0000,0.0404,0.0420,0.0000
690,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
691,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
692,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0001,0.0404,0.0420,0.0000
693,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0025,0.0404,0.0420,0.0000
694,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
695,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0000,0.0404,0.0420,0.0000
696,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0031,0.0404,0.0420,0.0000
697,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
698,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0000,0.0404,0.0420,0.0000
699,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
700,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
701,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0006,0.0404,0.0420,0.0000
702,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
703,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
704,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0008,0.0404,0.0420,0.0000
705,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
706,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0000,0.0404,0.0420,0.0000
707,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0013,0.0404,0.0420,0.0000
708,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0022,0.0404,0.0420,0.0000
709,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0025,0.0404,0.0420,0.0000
710,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
711,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
712,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,0.0000,0.0404,0.0420,0.0000
713,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0018,0.0404,0.0420,0.0000
714,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0051,0.0404,0.0420,0.0000
715,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0159,0.0404,0.0420,0.0000
716,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0095,0.0404,0.0420,0.0000
717,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0107,0.0404,0.0420,0.0000
718,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0066,0.0404,0.0420,0.0000
719,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0120,0.0404,0.0420,0.0000
720,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0088,0.0404,0.0420,0.0000
721,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0085,0.0404,0.0420,0.0000
722,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0112,0.0404,0.0420,0.0000
723,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0142,0.0404,0.0420,0.0000
724,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0105,0.0404,0.0420,0.0000
725,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0096,0.0404,0.0420,0.0000
726,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0072,0.0404,0.0420,0.0000
727,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0076,0.0404,0.0420,0.0000
728,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0181,0.0404,0.0420,0.0000
729,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0083,0.0404,0.0420,0.0000
730,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0077,0.0404,0.0420,0.0000
731,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0093,0.0404,0.0420,0.0000
732,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0069,0.0404,0.0420,0.0000
733,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0111,0.0404,0.0420,0.0000
734,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0069,0.0404,0.0420,0.0000
735,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0072,0.0404,0.0420,0.0000
736,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0093,0.0404,0.0420,0.0000
737,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0092,0.0404,0.0420,0.0000
738,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0130,0.0404,0.0420,0.0000
739,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0099,0.0404,0.0420,0.0000
740,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0150,0.0404,0.0420,0.0000
741,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0111,0.0404,0.0420,0.0000
742,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0111,0.0404,0.0420,0.0000
743,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0155,0.0404,0.0420,0.0000
744,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0154,0.0404,0.0420,0.0000
745,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0093,0.0404,0.0420,0.0000
746,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0174,0.0404,0.0420,0.0000
747,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0001,0.0404,0.0420,0.0000
748,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0177,0.0404,0.0420,0.0000
749,730,20,1,0,0,0.0000,0.0820,1.0000,1.0000,0.0000,-0.0091,0.0404,0.0420,0.0000
750,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0092,0.0505,0.0420,0.0000
751,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0284,0.0505,0.0420,0.0000
752,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
753,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
754,730,20,1,0,0,0.0000,0.0951,1.0000,1.0000,0.0000,0.0000,0.0505,0.0613,0.0000
755,730,20,1,0,0,0.0000,0.0951,1.0000,1.0000,0.0000,-0.0035,0.0505,0.0613,0.0000
756,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
757,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
758,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,-0.0072,0.0505,0.1110,0.0000
759,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
760,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
761,730,20,1,0,0,0.0000,0.0874,1.0000,1.0000,0.0000,-0.0122,0.0505,0.1790,0.0000
762,730,20,1,0,0,0.0000,0.0874,1.0000,1.0000,0.0000,0.0000,0.0505,0.1790,0.0000
763,730,20,1,0,0,0.0000,0.0874,1.0000,1.0000,0.0000,0.0000,0.0505,0.1790,0.0000
764,730,20,1,0,0,0.0000,0.0828,1.0000,1.0000,0.0000,0.0000,0.0505,0.2530,0.0000
765,730,20,1,0,0,0.0000,0.0828,1.0000,1.0000,0.0000,-0.0062,0.0505,0.2530,0.0000
766,730,20,1,0,0,0.0000,0.0828,1.0000,1.0000,0.0000,-0.0064,0.0505,0.2530,0.0000
767,730,20,1,0,0,0.0000,0.0828,1.0000,1.0000,0.0000,-0.0176,0.0505,0.2530,0.0000
768,730,20,1,0,0,0.0000,0.0828,1.0000,1.0000,0.0000,-0.0066,0.0505,0.2530,0.0000
769,730,20,1,0,0,0.0000,0.0828,1.0000,1.0000,0.0000,-0.0031,0.0505,0.2530,0.0000
770,730,20,1,0,0,0.0000,0.0828,1.0000,1.0000,0.0000,0.0000,0.0505,0.2530,0.0000
771,730,20,1,0,0,0.0000,0.0828,1.0000,1.0000,0.0000,-0.0022,0.0505,0.2530,0.0000
772,730,20,1,0,0,0.0000,0.0828,1.0000,1.0000,0.0000,0.0000,0.0505,0.2530,0.0000
773,730,20,1,0,0,0.0000,0.0874,1.0000,1.0000,0.0000,-0.0000,0.0505,0.1790,0.0000
774,730,20,1,0,0,0.0000,0.0874,1.0000,1.0000,0.0000,-0.0028,0.0505,0.1790,0.0000
775,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
776,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,-0.0000,0.0505,0.1110,0.0000
777,730,20,1,0,0,0.0000,0.0951,1.0000,1.0000,0.0000,0.0000,0.0505,0.0613,0.0000
778,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0000,0.0505,0.0420,0.0000
779,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0000,0.0505,0.0420,0.0000
780,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0023,0.0505,0.0420,0.0000
781,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
782,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0000,0.0505,0.0420,0.0000
783,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0085,0.0505,0.0420,0.0000
784,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
785,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
786,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
787,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
788,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0000,0.0505,0.0420,0.0000
789,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
790,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0000,0.0505,0.0420,0.0000
791,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
792,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
793,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
794,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
795,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
796,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
797,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
798,730,20,1,0,0,0.0000,0.0951,1.0000,1.0000,0.0000,0.0000,0.0505,0.0613,0.0000
799,730,20,1,0,0,0.0000,0.0951,1.0000,1.0000,0.0000,0.0000,0.0505,0.0613,0.0000
800,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
801,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
802,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,-0.0000,0.0505,0.1110,0.0000
803,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
804,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
805,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
806,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
807,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
808,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
809,730,20,1,0,0,0.0000,0.0917,1.0000,1.0000,0.0000,0.0000,0.0505,0.1110,0.0000
810,730,20,1,0,0,0.0000,0.0951,1.0000,1.0000,0.0000,0.0000,0.0505,0.0613,0.0000
811,730,20,1,0,0,0.0000,0.0951,1.0000,1.0000,0.0000,0.0000,0.0505,0.0613,0.0000
812,730,20,1,0,0,0.0000,0.0951,1.0000,1.0000,0.0000,0.0000,0.0505,0.0613,0.0000
813,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
814,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
815,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0000,0.0505,0.0420,0.0000
816,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0000,0.0505,0.0420,0.0000
817,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
818,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
819,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
820,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
821,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
822,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
823,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
824,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
825,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
826,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0000,0.0505,0.0420,0.0000
827,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
828,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
829,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0000,0.0505,0.0420,0.0000
830,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0000,0.0505,0.0420,0.0000
831,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
832,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
833,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
834,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
835,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
836,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
837,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
838,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
839,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
840,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
841,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
842,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
843,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
844,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0032,0.0505,0.0420,0.0000
845,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
846,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
847,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,-0.0000,0.0505,0.0420,0.0000
848,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
849,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
850,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
851,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
852,730,20,1,0,0,0.0000,0.0964,1.0000,1.0000,0.0000,0.0000,0.0505,0.0420,0.0000
