epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error
871,871,4355,false,trade_planning,65535,4351,4355,7161,2400,120,260,16862,0,153969,3114,69,0,6,25745845,880521500,77974738,236759042,3357534,236759042,7378908678,17515004,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935263,0,34473694,55082526,-20608832,1421,91355261896,13050752483,6905406174,682553299,30285249,11774758,ACTIVE,true,358,1224165482605266009,7751870094901102735,SCAN,16384,288000,0,0,0,357,357,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
872,872,4360,false,trade_planning,65535,4356,4360,7161,2400,120,260,16862,0,153967,3114,69,0,2,25536795,883910738,72769838,236718341,3556515,236718341,7820954105,17931786,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935013,0,33964975,55671225,-21706250,1421,91688380035,13098340791,7347034819,683442979,30017861,11787002,ACTIVE,true,359,3784656082509541079,7751870094901102735,SCAN,0,288000,0,0,0,358,358,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
873,873,4365,false,trade_planning,65535,4361,4365,7161,2400,120,260,16862,0,153962,3114,70,0,4,25500319,890037586,66619292,236746815,5182424,236746815,8077978768,26460702,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935013,0,34176712,55771081,-21594369,1421,91660326889,13094333203,7595530566,682553022,29619194,11644911,ACTIVE,true,359,3784656082509541079,7751870094901102735,SCAN,16384,288000,0,0,0,358,358,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
874,874,4370,false,trade_planning,65535,4366,4370,7161,2400,120,260,16862,0,153960,3114,70,0,2,25094854,879728965,80875124,236711668,5592549,236711668,7322214635,28579919,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935013,0,34223842,54969129,-20745287,1421,91537193316,13076742687,6837647216,682791033,29661419,11663268,ACTIVE,true,360,968189474653824117,7751870094901102735,SCAN,0,288000,0,0,0,359,359,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
875,875,4375,false,trade_planning,65535,4371,4375,7161,2400,120,260,16862,0,153959,3114,69,0,2,25263319,877703400,78640792,236740361,3054443,236740361,7073809220,15970469,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935013,0,34489240,54477331,-19988091,1421,92013210579,13144745137,6601851251,683072859,29832092,11703383,ACTIVE,true,360,968189474653824117,7751870094901102735,SCAN,16384,288000,0,0,0,359,359,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
876,876,4380,false,trade_planning,65535,4376,4380,7161,2400,120,260,16862,0,153951,3114,69,0,8,25489472,890243010,71375406,236707269,3578593,236707269,8179864155,16952870,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935202,0,34304791,56181549,-21876758,1421,92641491849,13234499627,7706923785,683311295,30045786,11728482,ACTIVE,true,361,733476557921526655,7751870094901102735,SCAN,0,288000,0,0,0,360,360,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
877,877,4385,false,trade_planning,65535,4381,4385,7161,2400,120,260,16862,0,153944,3114,70,0,6,25481052,888983168,78960992,236727598,5249498,236727598,8332519189,26815511,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935424,0,34730839,57034357,-22303518,1421,92309102049,13187015371,7849716178,685534350,29847381,11851124,ACTIVE,true,361,733476557921526655,7751870094901102735,SCAN,16384,288000,0,0,0,360,360,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
878,878,4390,false,trade_planning,65535,4386,4390,7161,2400,120,260,16862,0,153938,3114,70,0,6,25888694,892659776,80100561,236692422,4635558,236692422,8253727508,23081294,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935441,0,35085893,57810572,-22724679,1421,91852286223,13121755968,7774658714,685457282,30072120,11741664,ACTIVE,true,362,4140690398489675093,7751870094901102735,SCAN,0,288000,0,0,0,361,361,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
879,879,4395,false,trade_planning,65535,4391,4395,7160,2400,120,260,16862,0,153933,3114,70,0,5,25753360,883793880,78029581,236718620,4973080,236718620,7703595084,25970633,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935459,0,34834607,55876051,-21041444,1421,91531027924,13075861921,7221636951,683942707,30384521,11723427,ACTIVE,true,362,4140690398489675093,7751870094901102735,SCAN,16384,288000,0,0,0,361,361,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
880,880,4400,false,trade_planning,65535,4396,4400,7160,2400,120,260,16862,0,153929,3114,70,0,4,26180748,884918346,80211760,236681469,4061177,236681469,7762431334,19961869,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935476,0,34928232,56327060,-21398828,1421,91662330224,13094619385,7286481965,684174338,30346334,11764872,ACTIVE,true,362,4140690398489675093,7751870094901102735,SCAN,32768,288000,0,21,0,361,361,normalized_topology_changed,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
881,881,4405,false,trade_planning,65535,4401,4405,7159,2400,120,260,16862,0,153923,3114,70,0,6,25796283,890726145,68517473,236707936,4006399,236707936,7771592113,19890724,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935441,0,34619501,55960481,-21340980,1421,91725170942,13103596662,7295713889,683843741,30105568,11813438,ACTIVE,true,362,4140690398489675093,7751870094901102735,SCAN,49152,288000,0,243,0,361,361,normalized_topology_changed,243,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
882,882,4410,false,trade_planning,65535,4406,4410,7159,2400,120,260,16862,0,153921,3114,70,0,2,25830429,884370553,79433395,236670246,4454248,236670246,7482896804,22547330,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935441,0,34674689,55831985,-21157296,1421,91799684645,13114241463,7004361974,683757784,30063353,11780536,ACTIVE,true,363,7127131405381813723,7751870094901102735,SCAN,0,288000,0,0,0,362,362,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
883,883,4415,false,trade_planning,65535,4411,4415,7159,2400,120,260,16862,0,153917,3114,70,0,4,25730713,890443440,72703950,236699811,4245902,236699811,7697231456,21432387,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935441,0,34715028,55971767,-21256739,1421,92065402336,13152201098,7219811569,683946001,30058537,11888562,ACTIVE,true,363,7127131405381813723,7751870094901102735,SCAN,16384,288000,0,0,0,362,362,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
884,884,4420,false,trade_planning,65535,4416,4420,7158,2400,120,260,16862,0,153910,3114,70,0,7,25571140,884930115,73140970,236666147,3592961,236666147,7334484887,17624455,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935441,0,34132691,55104966,-20972275,1421,92190441121,13170063801,6860872932,683988159,30006233,11767598,ACTIVE,true,364,8823079502027898185,7751870094901102735,SCAN,0,288000,0,0,0,363,363,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
885,885,4425,false,trade_planning,65535,4421,4425,7156,2400,120,260,16862,0,153901,3114,70,0,9,25480460,881760951,73779336,236690822,2757729,236690822,7490653278,13446667,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935441,0,33921433,55200021,-21278588,1421,92578444439,13225492850,7021219111,682768988,29988538,11686922,ACTIVE,true,364,8823079502027898185,7751870094901102735,SCAN,16384,288000,0,0,0,363,363,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
886,886,4430,false,trade_planning,65535,4426,4430,7156,2400,120,260,16862,0,153894,3114,70,0,7,25437092,886737829,75347595,236653480,5696793,236653480,8078357388,28405621,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935441,0,34484186,55866058,-21381872,1421,92873384341,13267627120,7593964267,682293499,29724032,11742607,ACTIVE,true,364,8823079502027898185,7751870094901102735,SCAN,32768,288000,0,22,0,363,363,normalized_topology_changed,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
887,887,4435,false,trade_planning,65535,4431,4435,7156,2400,120,260,16862,0,153892,3114,70,0,2,25243299,877713224,75579640,236678814,5140106,236678814,7389457329,25725797,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935441,0,34383812,54979782,-20595970,1421,92712689667,13244670733,6907744032,683149491,29583119,11779992,ACTIVE,true,364,8823079502027898185,7751870094901102735,SCAN,49152,288000,0,245,0,363,363,normalized_topology_changed,245,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
888,888,4440,false,trade_planning,65535,4436,4440,7156,2400,120,260,16862,0,153888,3113,70,0,5,25273485,882330343,78405259,236645833,2698079,236645833,7474881662,13657031,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357935441,0,34817601,55536135,-20718534,1421,93092822036,13298975330,7005237131,683247926,29975626,11768388,ACTIVE,true,365,676368584829852451,7751870094901102735,SCAN,0,288000,0,0,0,364,364,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
889,889,4445,false,trade_planning,65535,4441,4445,7156,2400,120,260,16862,0,153886,3113,70,0,2,25546440,893492374,73114881,236669269,4700271,236669269,8475221971,23882926,455893750,10192250,386000,9806250,308800000,147093750,0,0,0,357876379,0,34514206,57101079,-22586873,1421,93334845621,13333550166,7995445295,684879462,30201344,11841773,ACTIVE,true,365,676368584829852451,7751870094901102735,SCAN,16384,288000,0,0,0,364,364,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
890,890,4450,false,trade_planning,65535,4446,4450,7156,2400,120,260,16862,0,153886,3113,69,0,1,25818735,891996855,78258533,236669602,5941581,236669602,8126573194,30739056,455893750,10192250,386000,9806250,308800000,147093750,0,0,0,357876516,0,34577421,57467312,-22889891,1421,92797044749,13256721452,7639940388,685271691,30047499,11804429,ACTIVE,true,366,641723420604900277,7751870094901102735,SCAN,0,288000,0,0,0,365,365,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
891,891,4455,false,trade_planning,65535,4451,4455,7156,2400,120,260,16862,0,153880,3113,70,0,5,25682274,890471994,77791954,236654572,4048431,236654572,8247075826,20718555,455893750,10192250,386000,9806250,308800000,147093750,0,0,0,357876534,0,34954278,57329171,-22374893,1421,92498816465,13214117432,7770463521,683652340,29915523,11750518,ACTIVE,true,366,641723420604900277,7751870094901102735,SCAN,16384,288000,0,0,0,365,365,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
892,892,4460,false,trade_planning,65535,4456,4460,7156,2400,120,260,16862,0,153876,3113,71,0,3,25757723,886083376,74314681,236639097,5341578,236639097,7633918300,28191663,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357840926,0,34558896,55535537,-20976641,1421,92117655980,13159665929,7150032887,682841904,30391162,11731406,ACTIVE,true,366,641723420604900277,7751870094901102735,SCAN,32768,288000,0,21,0,365,365,normalized_topology_changed,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
893,893,4465,false,trade_planning,65535,4461,4465,7156,2400,120,260,16862,0,153871,3113,70,0,6,25973976,886412913,80632053,236659640,3869619,236659640,7647941921,20041168,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357840926,0,34795157,56556637,-21761480,1421,92282220781,13183175181,7172207003,684083689,30210875,11807783,ACTIVE,true,366,641723420604900277,7751870094901102735,SCAN,49152,288000,0,243,0,365,365,normalized_topology_changed,243,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
894,894,4470,false,trade_planning,65535,4466,4470,7155,2400,120,260,16862,0,153867,3113,71,0,3,25755117,893522753,73411284,236619460,5368695,236619460,7975380115,27679718,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357840909,0,34601900,56673919,-22072019,1421,92444600227,13206372269,7492006647,684387355,30142477,11853577,ACTIVE,true,367,8417813041911254337,7751870094901102735,SCAN,0,288000,0,0,0,366,366,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
895,895,4475,false,trade_planning,65535,4471,4475,7155,2400,120,260,16862,0,153866,3113,71,0,1,25882446,893792945,70168289,236649412,4698618,236649412,7581922311,23427919,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357840909,0,34496112,55918432,-21422320,1422,92324918216,13189274794,7102800642,683537508,30083445,11850465,ACTIVE,true,367,8417813041911254337,7751870094901102735,SCAN,16384,288000,0,0,0,366,366,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
896,896,4480,false,trade_planning,65535,4476,4480,7155,2400,120,260,16862,0,153865,3113,70,0,2,25611219,892379760,78189017,236649192,2450758,236649192,7625519510,12397036,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357840909,0,34853377,56173133,-21319756,1422,92521213295,13217316985,7157428724,682238414,29801293,11846180,ACTIVE,true,368,7593178377456236415,7751870094901102735,SCAN,0,288000,0,0,0,367,367,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
897,897,4485,false,trade_planning,65535,4481,4485,7155,2400,120,260,16862,0,153864,3113,71,0,0,25428841,888378696,70602083,236645943,4454674,236645943,7313987765,22646680,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357840909,0,34260002,55216976,-20956974,1421,92714622515,13244946863,6835647335,682816830,29925613,11733578,ACTIVE,true,368,7593178377456236415,7751870094901102735,SCAN,16384,288000,0,0,0,367,367,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
898,898,4490,false,trade_planning,65535,4486,4490,7153,2400,120,260,16862,0,153863,3112,70,0,3,25384875,881412008,79600157,236612459,3386871,236612459,7460973609,17564354,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357840909,0,33843954,54966588,-21122634,1421,93172945222,13310421530,6987715505,681355393,29908988,11728272,ACTIVE,true,369,4947938389195772333,7751870094901102735,SCAN,0,288000,0,0,0,368,368,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
899,899,4495,false,trade_planning,65535,4491,4495,7153,2400,120,260,16862,0,153862,3112,71,0,0,25442722,887572527,74397482,236641564,4932016,236641564,7928803079,25419218,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357790909,0,34235657,55840324,-21604667,1421,93459869005,13351410624,7447690111,682599334,29616225,11773492,ACTIVE,true,369,4947938389195772333,7751870094901102735,SCAN,16384,288000,0,0,0,368,368,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
900,900,4500,false,trade_planning,65535,4496,4500,7153,2400,120,260,16862,0,153855,3112,71,0,7,24942779,879875587,81150048,236637292,5262316,236637292,7753850724,27242021,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357790909,0,34133205,55498991,-21365786,1421,93403345321,13343335829,7270914953,682637705,29714061,11815449,ACTIVE,true,370,2061197511186023687,7751870094901102735,SCAN,0,288000,0,0,0,369,369,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
901,901,4505,false,trade_planning,65535,4501,4505,7153,2400,120,260,16862,0,153854,3112,70,0,2,25520044,875073449,83605942,236631994,2977051,236631994,7397544678,15746883,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357790909,0,34676835,55516149,-20839314,1421,93439650832,13348522335,6926104045,683470638,29939346,11850191,ACTIVE,true,370,2061197511186023687,7751870094901102735,SCAN,16384,288000,0,0,0,369,369,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
902,902,4510,false,trade_planning,65535,4506,4510,7153,2400,120,260,16862,0,153851,3112,71,0,2,25383814,883641441,74970402,236628502,2726560,236628502,8102935689,14330012,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357790909,0,34373817,56305705,-21931888,1421,93759422520,13394204000,7632911927,682908724,29820757,11787791,ACTIVE,true,371,7144799433683086535,7751870094901102735,SCAN,0,288000,0,0,0,370,370,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
903,903,4515,false,trade_planning,65535,4511,4515,7153,2400,120,260,16862,0,153849,3112,71,0,2,25733802,881885090,74917441,236624353,5060721,236624353,7958611979,25494876,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357790943,0,34490741,56195187,-21704446,1421,93527440053,13361063655,7477423353,683875355,30221820,11734787,ACTIVE,true,371,7144799433683086535,7751870094901102735,SCAN,16384,288000,0,0,0,370,370,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
904,904,4520,false,trade_planning,65535,4516,4520,7153,2400,120,260,16862,0,153848,3112,71,0,1,25796472,882202059,81081505,236623069,4046054,236623069,8086536236,21215054,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357790960,0,34979901,56484456,-21504555,1421,93393761432,13341966703,7609627432,682020879,29956058,11778089,ACTIVE,true,372,5178628046154660511,7751870094901102735,SCAN,0,288000,0,0,0,371,371,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
905,905,4525,false,trade_planning,65535,4521,4525,7153,2400,120,260,16862,0,153846,3112,70,0,3,25838529,882513811,71766679,236620993,5282279,236620993,7612921132,27227594,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357790960,0,34810080,55360985,-20550905,1421,93213525672,13316218731,7129999788,683154961,30218439,11828215,ACTIVE,true,372,5178628046154660511,7751870094901102735,SCAN,16384,288000,0,0,0,371,371,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
906,906,4530,false,trade_planning,65535,4526,4530,7153,2400,120,260,16862,0,153844,3112,71,0,1,25728003,878509033,87553251,236615172,2657011,236615172,7729420418,13632463,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357790977,0,34708450,55986557,-21278107,1421,93375985443,13339427263,7260094205,683402748,30080264,11826068,ACTIVE,true,373,577794214360535665,7751870094901102735,SCAN,0,288000,0,0,0,372,372,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
907,907,4535,false,trade_planning,65535,4531,4535,7153,2400,120,260,16862,0,153839,3112,71,0,5,25707139,887291117,70997303,236613102,4164712,236613102,8155949754,21750640,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357790960,0,34539761,56180393,-21640632,1421,93380327937,13340047629,7678505364,684157330,30105216,11887067,ACTIVE,true,373,577794214360535665,7751870094901102735,SCAN,16384,288000,0,0,0,372,372,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
908,908,4540,false,trade_planning,65535,4536,4540,7153,2400,120,260,16862,0,153835,3112,71,0,4,25490310,879689824,81695741,236606088,3464711,236606088,7810687987,18188000,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357790960,0,34374570,55981038,-21606468,1421,93091912099,13298845371,7336806237,683045787,29930419,11799970,ACTIVE,true,374,6052123284601118415,7751870094901102735,SCAN,0,288000,0,0,0,373,373,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
909,909,4545,false,trade_planning,65535,4541,4545,7153,2400,120,260,16862,0,153830,3112,71,0,5,25611458,880064017,73042423,236598757,3937075,236598757,7369940857,19656063,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357790960,0,34579062,55017386,-20438324,1421,93104624861,13300661474,6894591044,682856083,30000590,11728727,ACTIVE,true,374,6052123284601118415,7751870094901102735,SCAN,16384,288000,0,0,0,373,373,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
910,910,4550,false,trade_planning,65535,4546,4550,7153,2400,120,260,16862,0,153827,3112,71,0,3,25555972,882077035,71159964,236595553,3345347,236595553,7366062442,16944584,455693750,10192000,385750,9806250,308600000,147093750,0,0,0,357790960,0,34307092,54550206,-20243114,1421,93526367649,13360910454,6893424108,681334366,29988199,11745472,ACTIVE,true,375,4471192772575248791,7751870094901102735,SCAN,0,288000,0,0,0,374,374,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
