epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative
405,405,405,false,trade_planning,65535,405,405,6550,2400,120,260,11918,0,20029,497,19,0,4,18171546,86586195,27350595,27141317,2062517,27141317,4464068233,21479262,168864100,2162252,81002,2081250,64801600,104062500,0,0,0,113153125,0,0,7025382,-7025382,1,7412535355,1058933747,4273724871,996603208,18352672,3897353,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,134,0,0,initial_topology_capture,0,0,0,3499739,29,30131,16879,12119,237,100,137,177,10779,0,4662,32,0,0,281,10,40,0,13023313920,420462784,0,0,0,0,0,0,0,0,0,0,0,0,21880668,19370762,2509906,886147381,404,84,4783,19833
406,406,406,false,trade_planning,65535,406,406,6550,2400,120,260,11918,0,19234,508,10,0,4,16841067,82913224,24852261,26057125,1534369,26057125,4258730669,16020073,173362500,2214750,83500,2131250,66800000,106562500,0,0,0,115730625,0,0,6387200,-6387200,6,8357708650,1193958494,4069348096,980053378,16561494,5383313,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,134,0,0,initial_topology_capture,40,72,0,3528412,29,30335,16999,12200,237,100,137,177,10883,0,4701,32,0,0,323,81,39,0,13023313920,2304614163,0,0,0,0,0,0,0,0,2,0,0,0,21162315,18071186,3091129,879645049,405,404,4768,19872
407,407,407,false,trade_planning,65535,407,407,6549,2400,120,260,11918,0,20002,471,16,0,6,17268208,81831556,29692088,27317052,1399626,27317052,4096677946,14824561,161625000,1995000,82500,1912500,66000000,95625000,0,0,0,107523750,0,0,6937487,-6937487,4,8261470562,1180210214,3920228385,994917111,17511955,4610529,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,135,0,0,initial_topology_capture,0,0,0,3531970,29,30367,17015,12208,237,100,137,177,10887,0,4709,32,0,0,301,8,30,0,13023313920,472552304,0,0,0,0,1,1,0,0,1,0,0,628780,21663347,18507410,3155937,860617092,406,84,4769,19911
408,408,408,false,trade_planning,65535,408,408,6550,2400,120,260,11918,0,20748,445,24,0,7,18355364,94667583,29556551,28219857,2347875,28219857,4688975268,25721223,152975000,1867000,79500,1787500,63600000,89375000,0,0,0,101656250,0,0,7576320,-7576320,4,7529507400,1075644041,4510279045,993413132,18952634,3619739,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,135,0,0,initial_topology_capture,40,72,0,3557975,29,30571,17135,12293,240,100,140,180,10994,0,4741,32,0,0,347,85,39,0,13023313920,3474155002,0,0,0,0,2,2,0,0,0,0,0,1173040,22157378,19555940,2601438,868030335,407,146,4761,19962
409,409,409,false,trade_planning,65535,409,409,6550,2400,120,260,11918,0,20465,494,17,0,4,17474355,84924681,33630590,27764195,2154017,27764195,4432007546,23839939,168063300,2161251,80001,2081250,64000800,104062500,0,0,0,112468125,0,0,7203638,-7203638,4,7408355411,1058336623,4240104307,981267237,17221704,4671947,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,136,0,0,initial_topology_capture,0,0,0,3561963,29,30603,17151,12305,240,100,140,180,11002,0,4745,32,0,0,309,12,50,0,13023313920,185051441,0,0,0,0,2,2,0,0,1,0,0,1201950,21759947,18783680,2976267,881137240,408,84,4751,19998
410,410,410,false,trade_planning,65535,410,410,6551,2400,120,260,11918,0,20026,498,19,0,6,18030561,88638105,28531660,27134028,1687666,27134028,4403328641,19908997,169175800,2168501,81001,2087500,64800800,104375000,0,0,0,113373750,0,0,6725545,-6725545,3,7344547073,1049221147,4214243844,974889431,18129118,3692153,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,136,0,0,initial_topology_capture,40,72,0,3588300,29,30799,17271,12391,242,100,142,180,11101,0,4777,32,0,0,351,86,44,0,13023313920,3624190035,0,0,0,0,0,0,0,0,1,0,0,0,21437549,19191109,2246440,871215293,409,408,4734,20035
411,411,411,false,trade_planning,65535,411,411,6552,2400,120,260,11918,0,19231,510,10,0,3,16833785,79685246,30040732,26051938,1555898,26051938,4244601638,17476821,173987500,2227250,83500,2143750,66800000,107187500,0,0,0,116171875,0,0,6706620,-6706620,7,8276639381,1182377176,4053137317,972133672,16175111,5260544,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,137,0,0,initial_topology_capture,0,0,0,3592851,29,30831,17287,12400,242,100,142,180,11105,0,4784,32,0,0,318,9,42,0,13023313920,863422052,0,0,0,0,0,0,0,0,2,0,0,0,21033355,18017929,3015426,892662977,410,112,4737,20075
412,412,412,false,trade_planning,65535,412,412,6552,2400,120,260,11918,0,19996,471,16,0,5,17254054,81879745,29695114,27306886,1659494,27306886,4113099402,15017572,161625000,1995000,82500,1912500,66000000,95625000,0,0,0,107523750,0,0,6754445,-6754445,3,8257321117,1179617439,3936456830,984002859,17478796,4289892,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2721,137,0,0,initial_topology_capture,2721,2918,0,3592851,29,30831,17287,12400,242,100,142,180,11105,0,4784,32,0,0,278,0,40,0,13023313920,0,0,0,0,0,1,1,0,0,0,3,0,628440,21439379,18471513,2967866,852822421,411,0,4717,20112
413,413,413,false,trade_planning,65535,413,413,6552,2400,120,260,11918,0,20742,443,24,0,7,19548436,86446625,37027158,28212576,2422571,28212576,4353965286,27319657,152975000,1867000,79500,1787500,63600000,89375000,0,0,0,101656250,0,0,6870275,-6870275,4,7326575163,1046653730,4173670629,1007905523,19026966,3571326,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,137,0,0,initial_topology_capture,40,72,0,3616739,29,31027,17407,12483,249,100,149,180,11222,0,4814,32,0,0,319,83,42,0,13023313920,4332260059,0,0,0,6000,2,1,1,0,2,1,0,1488840,22747016,20564954,2182062,898619459,412,411,4701,20155
414,414,414,false,trade_planning,65535,414,414,6551,2400,120,260,11918,0,20457,493,16,0,9,19051861,84083759,32126999,27757954,2516397,27757954,4331143238,27660316,167663300,2160751,79501,2081250,63600800,104062500,0,0,0,112225625,0,0,6775517,-6775517,5,7363939969,1051991557,4135819622,976919912,19182072,3224759,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,138,0,0,initial_topology_capture,0,0,0,3620420,29,31059,17423,12491,249,100,149,180,11230,0,4822,32,0,0,287,8,40,0,13019119616,565593568,0,0,0,0,1,1,0,0,2,1,0,602150,21892727,19954274,1938453,892267407,413,87,4705,20196
415,415,415,false,trade_planning,65535,415,415,6551,2400,120,260,11918,0,20018,493,21,0,10,18105852,86533981,32586173,27125927,1961143,27125927,4394712006,21865074,169175000,2168500,81000,2087500,64800000,104375000,0,0,0,112973750,0,0,6893179,-6893179,4,7353335234,1050476588,4203671932,989378003,18421002,3213029,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,40,138,0,0,initial_topology_capture,40,72,0,3620420,29,31059,17423,12491,249,100,149,180,11230,0,4822,32,0,0,251,0,36,0,13019119616,0,0,0,0,6000,2,1,1,0,1,1,0,1483968,21791069,19244190,2546879,889175839,414,0,4705,20227
416,416,416,false,trade_planning,65535,416,416,6550,2400,120,260,11918,0,19229,507,10,0,5,16894791,82643927,27567312,26051080,1033879,26051080,4269672255,10209521,173900000,2233000,83000,2150000,66400000,107500000,0,0,0,116150000,0,0,6449950,-6449950,8,8273770735,1181967373,4085562734,954318035,16851378,3421426,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,139,0,0,initial_topology_capture,0,0,0,3653200,29,31283,17559,12589,252,100,152,180,11326,0,4860,32,0,0,306,98,43,0,13019119616,9714732456,0,0,0,6000,2,1,1,0,1,0,0,1472364,20486965,18004028,2482937,854201774,415,414,4682,20268
417,417,417,false,trade_planning,65535,417,417,6549,2400,120,260,11918,0,19989,473,15,0,2,17833178,78778922,31788595,27300930,885015,27300930,4066325595,7204874,162162500,2013250,82000,1931250,65600000,96562500,0,0,0,107943125,0,0,6815294,-6815294,5,8252011490,1178858917,3896958221,978523343,18074791,3696092,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1233,139,0,0,initial_topology_capture,1233,1561,0,3653200,29,31283,17559,12589,252,100,152,180,11326,0,4860,32,0,0,274,0,32,0,13019119616,0,0,0,0,0,1,1,0,0,2,0,0,565750,21410143,18897179,2512964,853071347,416,0,4685,20305
418,418,418,false,trade_planning,65535,418,418,6547,2400,120,260,11918,0,20737,442,23,0,9,18792341,86035216,33645857,28203348,2126812,28203348,4398152404,22125667,151950000,1854000,79000,1775000,63200000,88750000,0,0,0,100972500,0,0,7334589,-7334589,6,7459332186,1065619020,4224076737,994561018,18457280,4360351,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,140,0,0,initial_topology_capture,0,0,0,3686134,29,31511,17695,12683,253,101,152,180,11433,0,4902,32,0,0,326,94,42,0,13019119616,5342403972,0,0,0,0,0,0,0,0,0,0,0,0,22351069,19953174,2397895,905986527,417,416,4671,20351
419,419,419,false,trade_planning,65535,419,419,6549,2400,120,260,11918,0,20449,494,18,0,6,18493044,82772751,32306714,27743550,1625072,27743550,4270851371,18308907,168287500,2173250,79500,2093750,63600000,104687500,0,0,0,112466875,0,0,7083843,-7083843,9,7459587124,1065655447,4084254964,961625626,18378866,3884241,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,16384,18616,0,5475,140,0,0,initial_topology_capture,5475,5782,0,3686134,29,31511,17695,12683,253,101,152,180,11433,0,4902,32,0,0,298,0,28,0,13019119616,0,0,0,0,0,1,1,0,0,1,0,0,607490,21699978,19497956,2202022,882961298,418,0,4685,20400
420,420,420,false,trade_planning,65535,420,420,6547,2400,120,260,11918,0,20011,492,20,0,6,18593860,85730233,31180223,27116743,1712131,27116743,4378968840,17015132,168238300,2149751,81001,2068750,64800800,103437500,0,0,0,112511875,0,0,6914217,-6914217,2,7422426434,1060346762,4193715408,1012304279,18504195,3629304,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,141,0,0,initial_topology_capture,0,0,0,3714753,29,31739,17831,12784,253,101,152,180,11542,0,4937,32,0,0,359,101,40,0,13019119616,4486251502,0,0,0,1500,3,2,1,0,1,0,0,1932800,22278599,19721969,2556630,905340456,419,418,4665,20438
421,421,421,false,trade_planning,65535,421,421,6548,2400,120,260,11918,0,19220,509,10,0,7,17447012,78670671,29637463,26045092,1346344,26045092,4136608696,13205632,174525000,2245500,83000,2162500,66400000,108125000,0,0,0,116591250,0,0,6424114,-6424114,10,8236836234,1176691015,3948878064,976432269,17253101,3795931,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2658,141,0,0,initial_topology_capture,2658,2945,0,3714753,29,31739,17831,12784,253,101,152,180,11542,0,4937,32,0,0,322,0,37,0,13019119616,0,0,0,0,6000,2,1,1,0,0,2,0,1499442,21171185,18514904,2656281,873287821,420,0,4691,20493
422,422,422,false,trade_planning,65535,422,422,6550,2400,120,260,11918,0,19983,473,17,0,4,17194195,83610999,27902423,27296782,1621050,27296782,4117061913,14520759,162250000,2007500,82500,1925000,66000000,96250000,0,0,0,107965000,0,0,6780045,-6780045,7,8314325678,1187760941,3940291154,952729307,17574977,3676511,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,16384,18616,0,5543,141,0,0,initial_topology_capture,5543,5732,0,3714753,29,31739,17831,12784,253,101,152,180,11542,0,4937,32,0,0,278,0,44,0,13019119616,0,0,0,0,0,1,1,0,0,2,1,0,598630,20781195,18355211,2425984,820719572,421,0,4688,20529
423,423,423,false,trade_planning,65535,423,423,6550,2400,120,260,11918,0,20728,440,23,0,4,18808021,85932765,30506118,28192994,1412779,28192994,4420589727,17898060,151325000,1841500,79000,1762500,63200000,88125000,0,0,0,100531250,0,0,7175836,-7175836,6,7540572743,1077224807,4251366667,993808945,18789504,4328781,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,142,0,0,initial_topology_capture,0,0,0,3744904,29,31963,17967,12887,258,103,155,180,11633,0,4968,32,0,0,343,103,38,0,13019119616,4566641887,0,0,0,0,1,1,0,0,1,3,0,616730,22357925,19908982,2448943,897002480,422,421,4665,20564
424,424,424,false,trade_planning,65535,424,424,6550,2400,120,260,11918,0,20445,493,18,0,8,17981329,77352607,31904384,27735097,892802,27735097,4135777264,10637095,167975000,2167000,79500,2087500,63600000,104375000,0,0,0,112246250,0,0,6815024,-6815024,8,7543006648,1077572512,3957165169,947442374,17847617,4034768,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,40,142,0,0,initial_topology_capture,40,72,0,3744904,29,31963,17967,12887,258,103,155,180,11633,0,4968,32,0,0,307,0,36,0,13014925312,0,0,0,0,0,1,1,0,0,3,2,0,590410,21263026,19063196,2199830,859525961,423,0,4670,20600
425,425,425,false,trade_planning,65535,425,425,6551,2400,120,260,11918,0,20005,494,19,0,7,18184149,80981697,29400851,27111746,1140659,27111746,4225832111,13611159,167926600,2143502,81002,2062500,64801600,103125000,0,0,0,112491250,0,0,6798882,-6798882,1,7446603304,1063800598,4044294352,1006938416,18424522,4481780,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,142,0,0,initial_topology_capture,40,72,0,3769041,29,32155,18087,12982,258,103,155,180,11731,0,4993,32,0,0,362,95,40,0,13014925312,4720743499,0,0,0,0,1,1,0,0,0,0,0,590860,22206042,19393169,2812873,890649850,424,423,4628,20624
426,426,426,false,trade_planning,65535,426,426,6553,2400,120,260,11918,0,19214,511,11,0,4,16950178,78071654,27256841,26033734,1367346,26033734,4090750886,13706007,174212500,2239250,83000,2156250,66400000,107812500,0,0,0,116370625,0,0,6258195,-6258195,10,8306633000,1186661979,3902832379,956065391,16520732,4466455,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,143,0,0,initial_topology_capture,0,0,0,3770713,29,32187,18103,12992,258,103,155,180,11731,0,4999,32,0,0,324,10,48,0,13014925312,596556115,0,0,0,0,0,0,0,0,1,0,0,0,20626149,18108166,2517983,868964610,425,92,4638,20668
427,427,427,false,trade_planning,65535,427,427,6552,2400,120,260,11918,0,19979,473,17,0,6,17356384,80060820,32433186,27287665,867868,27287665,4063391605,9583857,162562500,2013750,82500,1931250,66000000,96562500,0,0,0,108185625,0,0,6673831,-6673831,8,8348211738,1192601808,3891245248,959587067,16980814,3983464,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1516,143,0,0,initial_topology_capture,1516,1323,0,3770713,29,32187,18103,12992,258,103,155,180,11731,0,4999,32,0,0,287,0,37,0,13010731008,0,0,0,0,1500,1,0,1,0,0,0,0,691722,21136951,18453727,2683224,839848816,426,0,4625,20696
428,428,428,false,trade_planning,65535,428,428,6551,2400,120,260,11918,0,20725,439,23,0,7,18402257,89447412,29806771,28186960,1689688,28186960,4558158430,21461967,150925000,1841000,78500,1762500,62800000,88125000,0,0,0,100288750,0,0,7382548,-7382548,2,7569010679,1081287379,4385771463,1002581242,18175745,4954892,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2933,143,0,0,initial_topology_capture,2933,2729,0,3770713,29,32187,18103,12992,258,103,155,180,11731,0,4999,32,0,0,242,0,45,0,13010731008,0,0,0,0,0,1,1,0,0,1,1,0,613520,22551039,19704651,2846388,906767173,427,0,4623,20731
429,429,429,false,trade_planning,65535,429,429,6550,2400,120,260,11918,0,20434,493,16,0,6,17684456,83951734,27962866,27729981,972979,27729981,4329489362,12072015,167663300,2160751,79501,2081250,63600800,104062500,0,0,0,112225625,0,0,6709233,-6709233,7,7671421286,1095917465,4149754047,969046607,17574931,4970803,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,4198,143,0,0,initial_topology_capture,4198,4263,0,3770713,29,32187,18103,12992,258,103,155,180,11731,0,4999,32,0,0,203,0,39,0,13006536704,0,0,0,0,0,1,1,0,0,1,0,0,588850,21806288,18897681,2908607,860450943,428,0,4638,20772
430,430,430,false,trade_planning,65535,430,430,6549,2400,120,260,11918,0,19999,495,19,0,2,17609837,87831683,25365463,27100463,1466142,27100463,4375325576,15146126,168239100,2149752,81002,2068750,64801600,103437500,0,0,0,112711875,0,0,6816858,-6816858,2,7543844186,1077692150,4191940350,1006056134,17623192,5135883,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,144,0,0,initial_topology_capture,0,0,0,3796534,29,32419,18239,13096,259,103,156,184,11816,0,5030,32,0,0,262,104,45,0,13006536704,3039589315,0,0,0,0,0,0,0,0,1,0,0,0,22171949,18971558,3200391,886955764,429,144,4622,20808
431,431,431,false,trade_planning,65535,431,431,6548,2400,120,260,11918,0,19211,507,11,0,4,17072337,79505317,28265255,26027878,961650,26027878,4205017725,11847712,172962500,2214250,83000,2131250,66400000,106562500,0,0,0,115488125,0,0,6397769,-6397769,8,8438923609,1205560646,4020207513,934870562,16911661,4138787,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,40,144,0,0,initial_topology_capture,40,72,0,3796534,29,32419,18239,13096,259,103,156,184,11816,0,5030,32,0,0,237,0,25,0,13002342400,0,0,0,0,0,0,0,0,0,0,1,0,0,20298545,18051712,2246833,845730531,430,0,4628,20844
432,432,432,false,trade_planning,65535,432,432,6546,2400,120,260,11918,0,19984,465,16,0,2,16492589,79099410,31825269,27281789,1383362,27281789,4031701428,14113416,159662500,1963250,82000,1881250,65600000,94062500,0,0,0,106178125,0,0,6787139,-6787139,7,8382997473,1197571196,3857925512,947716222,16483847,4636810,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,144,0,0,initial_topology_capture,40,72,0,3824968,29,32627,18359,13192,259,103,156,185,11911,0,5054,32,0,0,309,96,24,0,13002342400,5359965717,0,0,0,0,1,1,0,0,0,0,0,583930,20756339,17827422,2928917,829303127,431,430,4609,20882
433,433,433,false,trade_planning,65535,433,433,6546,2400,120,260,11918,0,20721,439,23,0,3,18238478,85576619,34859363,28177643,2342910,28177643,4507674664,24418073,150925000,1841000,78500,1762500,62800000,88125000,0,0,0,100288750,0,0,7343841,-7343841,2,7439121789,1062731815,4332331591,991865270,18138647,4560921,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,145,0,0,initial_topology_capture,0,0,0,3827769,29,32659,18375,13203,259,103,156,185,11912,0,5059,32,0,0,286,11,34,0,13002342400,779151862,0,0,0,0,0,0,0,0,1,0,0,0,22265603,19550978,2714625,889391109,432,103,4618,20931
434,434,434,false,trade_planning,65535,434,434,6547,2400,120,260,11918,0,20434,493,16,0,8,17446592,79448653,33787351,27721851,612204,27721851,4299021594,8599602,167663300,2160751,79501,2081250,63600800,104062500,0,0,0,112225625,0,0,6959877,-6959877,6,7593463533,1084780632,4122758692,983080550,17345597,5543542,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1259,145,0,0,initial_topology_capture,1259,1532,0,3827769,29,32659,18375,13203,259,103,156,185,11912,0,5059,32,0,0,248,0,38,0,13002342400,0,0,0,0,0,1,1,0,0,2,3,0,588160,22177675,18822977,3354698,872866010,433,0,4634,20974
435,435,435,false,trade_planning,65535,435,435,6547,2400,120,260,11918,0,19997,495,19,0,5,18182983,87299104,31461211,27096472,1049661,27096472,4500817283,15106082,168238300,2149751,81001,2068750,64800800,103437500,0,0,0,112711875,0,0,6939231,-6939231,2,7507552038,1072507558,4317472901,1009401152,18041947,4813839,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,146,0,0,initial_topology_capture,0,0,0,3858600,29,32895,18511,13298,264,103,161,188,12015,0,5095,32,0,0,307,95,36,0,13002342400,4025202468,0,0,0,0,1,1,0,0,0,0,0,601000,22282613,19407120,2875493,905961657,434,433,4614,21006
436,436,436,false,trade_planning,65535,436,436,6546,2400,120,260,11918,0,19211,507,10,0,6,16393563,78386259,29729070,26023871,916109,26023871,4169841835,11140565,172962500,2214250,83000,2131250,66400000,106562500,0,0,0,115488125,0,0,6279265,-6279265,8,8426704481,1203815055,3985738770,921692777,15279144,4501756,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1347,146,0,0,initial_topology_capture,1347,1478,0,3858600,29,32895,18511,13298,264,103,161,188,12015,0,5095,32,0,0,262,0,45,0,12998148096,0,0,0,0,1500,1,0,1,0,1,0,0,675250,20049508,17568488,2481020,826900138,435,0,4619,21047
437,437,437,false,trade_planning,65535,437,437,6548,2400,120,260,11918,0,19978,468,16,0,6,16704700,75977880,31399404,27276657,1405981,27276657,4029195537,17044777,160600000,1982000,82000,1900000,65600000,95000000,0,0,0,106840000,0,0,6913190,-6913190,6,8431226632,1204461076,3851550760,936848545,16933421,3947534,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,40,146,0,0,initial_topology_capture,40,72,0,3858600,29,32895,18511,13298,264,103,161,188,12015,0,5095,32,0,0,221,0,41,0,12998148096,0,0,0,0,0,0,0,0,0,1,0,0,0,20624532,17896230,2728302,812035072,436,0,4621,21093
438,438,438,false,trade_planning,65535,438,438,6547,2400,120,260,11918,0,20717,436,23,0,5,18374951,83266595,33899892,28171602,2175667,28171602,4561371222,24544381,150300000,1828500,78500,1750000,62800000,87500000,0,0,0,99847500,0,0,7659656,-7659656,5,7384538753,1054934239,4386526841,987236316,18551697,4016317,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,147,0,0,initial_topology_capture,0,0,0,3888507,29,33131,18647,13409,264,103,161,189,12109,0,5119,33,0,0,310,111,22,0,12998148096,4767511950,0,0,0,0,1,1,0,0,0,1,0,590410,22124321,19567151,2557170,881226229,437,436,4583,21124
439,439,439,false,trade_planning,65535,439,439,6545,2400,120,260,11918,0,20424,490,15,0,8,17405215,84392871,30521471,27710847,1531950,27710847,4440791144,17675786,166725800,2142001,79501,2062500,63600800,103125000,0,0,0,111563750,0,0,7273399,-7273399,3,7531884849,1075983678,4256389558,972755136,17233839,4908346,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,147,0,0,initial_topology_capture,40,72,0,3913865,29,33343,18767,13497,265,103,162,189,12209,0,5146,37,0,0,359,88,39,0,12993953792,4882037298,0,0,0,0,3,3,0,0,1,0,0,1742230,21761612,18788044,2973568,870982234,438,437,4553,21151
