day,cell,merchant_cash,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_population,merchant_income,merchant_expense,population
619,837,39236718,23078953,62315671,16735,153655067,4,108649,58945,17
620,837,39285659,22867777,62153436,16506,155981155,4,107687,58746,17
621,837,39334375,22659949,61994324,16278,158362059,4,107528,58812,17
622,837,39382047,22456684,61838731,16056,160746252,4,106040,58368,17
623,837,39428991,22256995,61685986,15837,163163374,4,105295,58351,17
624,837,39475357,22061248,61536605,15622,165603443,4,104271,57905,17
625,837,39521011,21869427,61390438,15412,168054047,4,103246,57592,17
626,837,39566105,21681038,61247143,15205,170536287,4,102433,57339,17
627,837,39610506,21496428,61106934,15004,173014804,4,101516,57115,17
628,837,39654359,21315080,60969439,14809,175487073,4,100990,57137,17
629,837,39698009,21136481,60834490,14620,177951348,4,100741,57091,17
630,837,39740651,20961970,60702621,14442,180338132,4,99309,56667,17
631,837,39784076,20788644,60572720,14271,182698423,4,100846,57421,17
632,837,39826822,20618568,60445390,14119,184863701,4,100202,57456,17
633,837,39869021,20451757,60320778,13985,186832760,4,99394,57195,17
634,837,39910547,20288346,60198893,13869,188591651,4,98544,57018,17
635,837,39951530,20127867,60079397,13769,190156399,4,98044,57061,17
636,837,39991972,19970116,59962088,13687,191489287,4,97624,57182,17
637,837,40031870,19815453,59847323,13624,192566693,4,96921,57023,17
638,837,40071230,19663778,59735008,13579,193394810,3,96305,56945,16
639,837,40109926,19524899,59634825,13553,193952933,3,84715,46019,16
640,837,40147966,19388586,59536552,13531,194452523,3,84131,46091,16
641,837,40185355,19254599,59439954,13515,194864034,3,83652,46263,16
642,837,40222287,19123007,59345294,13506,195173093,3,83224,46292,16
643,837,40258020,18995044,59253064,13504,195375414,3,81461,45728,16
644,837,40292873,18869824,59162697,13505,195530079,3,80614,45761,16
645,837,40327104,18747179,59074283,13507,195667216,3,79924,45693,16
646,837,40360722,18626876,58987598,13511,195772354,3,79339,45721,16
647,837,40393861,18508957,58902818,13516,195860615,3,78929,45790,16
648,837,40426403,18393468,58819871,13524,195902450,3,78217,45675,16
649,837,40458607,18279841,58738448,13534,195913644,3,78195,45991,16
650,837,40490498,18168215,58658713,13547,195879920,3,77903,46012,16
651,837,40522116,18058501,58580617,13564,195787186,3,77695,46077,16
652,837,40553667,17950629,58504296,13585,195636740,3,77651,46100,16
653,837,40583853,17846689,58430542,13610,195422732,3,75286,45100,16
654,837,40613751,17744749,58358500,13658,194879395,3,74968,45070,16
655,837,40605358,17682148,58287506,51668,51504078,3,74690,83083,16
656,837,40597177,17620117,58217294,51153,52012132,3,74571,82752,16
657,837,40589287,17558972,58148259,50651,52517413,3,74333,82223,16
658,837,40581784,17498543,58080327,50160,53021686,3,74095,81598,16
659,837,40574602,17438807,58013409,48577,54739838,3,72730,79912,16
660,837,40567587,17379879,57947466,48099,55274275,3,72404,79419,16
661,837,40560908,17321627,57882535,47629,55810528,3,72222,78901,16
662,837,40554390,17264036,57818426,47169,56345746,3,72077,78595,16
663,837,40548090,17207186,57755276,46717,56882069,3,71852,78152,16
664,837,40542001,17151029,57693030,46275,57416760,3,71592,77681,16
665,837,40536286,17095464,57631750,45843,57949655,3,71542,77257,16
666,837,40531042,17040329,57571371,45420,58481778,3,71590,76834,16
667,837,40526153,16985673,57511826,45003,59016553,3,71593,76482,16
668,837,40521740,16931471,57453211,44596,59548675,3,71721,76134,16
669,837,40517753,16877755,57395508,44199,60077636,3,71739,75726,16
670,837,40514181,16824391,57338572,43807,60609888,3,71814,75386,16
671,837,40510976,16771491,57282467,43424,61139630,3,71876,75081,16
672,837,40508327,16719132,57227459,43046,61672483,3,71863,74512,16
673,837,40506052,16667185,57173237,42675,62205146,3,71902,74177,16
674,837,40504174,16615690,57119864,42308,62741834,3,71994,73872,16
675,837,40502675,16564609,57067284,41950,63274929,3,72041,73540,16
676,837,40501547,16513967,57015514,41598,63808581,3,72081,73209,16
677,837,40500775,16463751,56964526,41252,64342548,3,72140,72912,16
678,837,40500376,16413975,56914351,40913,64875043,3,72187,72586,16
679,837,40499951,16364679,56864630,41774,63537242,3,73451,73876,16
680,837,40499858,16315856,56815714,41429,64066202,3,73462,73555,16
681,837,40500115,16267357,56767472,41089,64596742,3,73547,73290,16
682,837,40500803,16219255,56720058,40756,65125641,3,73560,72872,16
683,837,40501815,16171591,56673406,40430,65652410,3,73542,72530,16
684,837,40503235,16124348,56627583,40109,66180159,3,73618,72198,16
685,837,40504984,16077525,56582509,39796,66703553,3,73638,71889,16
686,837,40507046,16031074,56538120,39490,67223848,3,73698,71636,16
687,837,40509387,15985114,56494501,39188,67745819,3,73643,71302,16
688,837,40512071,15939441,56451512,38893,68264188,3,73735,71051,16
689,837,40515014,15894253,56409267,38600,68787356,3,73689,70746,16
690,837,40518276,15849379,56367655,38316,69302790,3,73759,70497,16
691,837,40522047,15804927,56326974,36804,72156637,3,72498,68727,16
692,837,40526301,15760767,56287068,36543,72679628,3,72612,68358,16
693,837,40530788,15717007,56247795,36284,73206529,3,72613,68126,16
694,837,40535545,15673617,56209162,36030,73731264,3,72653,67896,16
695,837,40540586,15630622,56171208,35779,74257744,3,72730,67689,16
696,837,40545873,15587954,56133827,35466,74922865,3,72680,67393,16
697,837,40551445,15545651,56097096,35224,75447975,3,72735,67163,16
698,837,40557244,15503752,56060996,34989,75965576,3,72737,66938,16
699,837,40563287,15462192,56025479,34757,76484034,3,72820,66777,16
700,837,40569563,15421038,55990601,34530,76998751,3,72827,66551,16
701,837,40576082,15380229,55956311,34309,77507187,3,72849,66330,16
702,837,40582855,15339744,55922599,34091,78015839,3,72942,66169,16
703,837,40589852,15299561,55889413,33877,78522199,3,73006,66009,16
704,837,40597063,15259750,55856813,33667,79026023,2,72997,65786,15
705,837,40606052,15227941,55833993,33460,79532523,2,64816,55827,15
706,837,40615256,15196380,55811636,33224,80115621,2,64803,55599,15
707,837,40624723,15164970,55789693,32989,80705139,2,64853,55386,15
708,837,40634405,15133813,55768218,32756,81298582,2,64836,55154,15
709,837,40644311,15102904,55747215,32526,81893425,2,64826,54920,15
710,837,40654453,15072186,55726639,32298,82492111,2,64845,54703,15
711,837,40664820,15041663,55706483,32072,83094588,2,64889,54522,15
712,837,40675408,15011400,55686808,31847,83703442,2,64872,54284,15
713,837,40686237,14981334,55667571,31628,84305464,2,64878,54049,15
714,837,40697266,14951529,55648795,31409,84916298,2,64858,53829,15
715,837,40708502,14921936,55630438,31193,85527919,2,64879,53643,15
716,837,40702164,14929216,55631380,30980,86102550,2,38735,45073,15
717,837,40691241,14951134,55642375,31212,85439612,2,32373,43296,15
718,837,40680182,14972208,55652390,31752,83963731,2,32941,44000,15
719,837,40668978,14992513,55661491,32263,82611106,2,33476,44680,15
720,837,40657636,15012056,55669692,32747,81367417,2,33984,45326,15
721,837,40646166,15030884,55677050,33206,80220054,2,34469,45939,15
722,837,40634570,15048976,55683546,33642,79157814,2,34925,46521,15
723,837,40622857,15066356,55689213,34053,78179883,2,35357,47070,15
724,837,40611036,15083129,55694165,34440,77278886,2,35764,47585,15
725,837,40599110,15099268,55698378,34808,76439418,2,36149,48075,15
726,837,40587086,15114800,55701886,35153,75666807,2,36512,48536,15
727,837,40574970,15129749,55704719,35479,74949159,2,36855,48971,15
728,837,40562744,15144172,55706916,35786,74283797,2,37177,49403,15
729,837,40550459,15158065,55708524,36075,73666386,2,37479,49764,15
730,837,40538098,15171485,55709583,36347,73092821,2,37766,50127,15
731,837,40525642,15184427,55710069,36602,72561293,2,38034,50490,15
732,837,40513144,15196915,55710059,36840,72070287,2,38286,50784,15
733,837,40500582,15209008,55709590,37064,71612511,2,38520,51082,15
734,837,40487940,15220698,55708638,37273,71188732,2,38742,51384,15
735,837,40475267,15231950,55707217,37470,70792289,2,38949,51622,15
736,837,40462520,15242905,55705425,37651,70429781,2,39138,51885,15
737,837,40449727,15253514,55703241,37822,70089189,2,39320,52113,15
738,837,40436915,15263774,55700689,37983,69769993,2,39490,52302,15
739,837,40422927,15275085,55698012,38204,69342397,2,38278,52266,15
740,837,40408903,15286063,55694966,38335,69081462,2,38415,52439,15
741,837,40394980,15296596,55691576,38451,68849325,2,38693,52616,15
742,837,40381062,15306827,55687889,38552,68645291,2,38805,52723,15
743,837,40367128,15316796,55683924,38638,68468867,2,38899,52833,15
744,837,40353155,15326511,55679666,38714,68310801,2,38983,52956,15
745,837,40339199,15335971,55675170,38777,68176231,2,39055,53011,15
746,837,40325242,15345170,55670412,38829,68061373,2,39118,53075,15
747,837,40311287,15354138,55665425,38867,67971299,2,39164,53119,15
748,837,40297338,15362870,55660208,38895,67898864,2,39201,53150,15
749,837,40283399,15371348,55654747,38914,67842237,2,39232,53171,15
750,837,40269473,15379691,55649164,38921,67806587,2,39247,53173,15
751,837,40256724,15386186,55642910,38852,67905504,2,40930,53679,15
752,837,40243985,15392511,55636496,38850,67887510,2,40926,53665,15
753,837,40231230,15398663,55629893,38846,67872982,2,40921,53676,15
754,837,40218515,15404661,55623176,38838,67865507,2,40916,53631,15
755,837,40205952,15410429,55616381,38829,67860034,2,41045,53608,15
756,837,40193403,15416001,55609404,38818,67858077,2,41035,53584,15
757,837,40180838,15421478,55602316,38804,67861339,2,41019,53584,15
758,837,40168311,15426751,55595062,38791,67862917,2,41003,53530,15
759,837,40155796,15431954,55587750,38774,67871518,2,40982,53497,15
760,837,40143294,15436758,55580052,38755,67883651,2,41239,53741,15
761,837,40130806,15441473,55572279,38736,67895820,2,41219,53707,15
762,837,40118302,15446069,55564371,38717,67907974,2,41195,53699,15
763,837,40105839,15450574,55556413,38697,67921964,2,41174,53637,15
764,837,40093387,15454989,55548376,38678,67934231,2,41149,53601,15
765,837,40080919,15459316,55540235,38659,67946483,2,41127,53595,15
766,837,40068491,15463476,55531967,38639,67960574,2,41105,53533,15
767,837,40056208,15467474,55523682,38617,67978445,2,41213,53496,15
768,837,40043910,15471406,55515316,38597,67992789,2,41191,53489,15
769,837,40031621,15475307,55506928,38578,68005399,2,41168,53457,15
770,837,40019369,15479046,55498415,38561,68014557,2,41147,53399,15
771,837,40007128,15482752,55489880,38541,68029037,2,41124,53365,15
772,837,39994897,15486340,55481237,38524,68038250,2,41106,53337,15
773,837,39982677,15489894,55472571,38505,68051025,2,41086,53306,15
774,837,39970436,15493388,55463824,38489,68058471,2,41064,53305,15
775,837,39958233,15496746,55454979,38473,68065988,2,41048,53251,15
776,837,39946036,15500069,55446105,38457,68073521,2,41028,53225,15
777,837,39933978,15503234,55437212,38441,68081298,2,41141,53199,15
778,837,39921931,15506322,55428253,38491,67972348,2,41194,53241,15
779,837,39909888,15509375,55419263,38479,67973035,2,41179,53222,15
780,837,39897850,15512395,55410245,38470,67968429,2,41167,53205,15
781,837,39885787,15515352,55401139,38464,67958479,2,41157,53220,15
782,837,39873728,15518283,55392011,38458,67948531,2,41151,53210,15
783,837,39861700,15521074,55382774,38455,67933334,2,41147,53175,15
784,837,39849674,15523838,55373512,38451,67919904,2,41143,53169,15
785,837,39837649,15526540,55364189,38448,67904706,2,41137,53162,15
786,837,39825626,15529211,55354837,38447,67885978,2,41136,53159,15
787,837,39813476,15531966,55345442,38449,67861737,2,41010,53160,15
788,837,39801325,15534640,55335965,38451,67837497,2,41010,53161,15
789,837,39789044,15537406,55326450,38454,67811275,2,40884,53165,15
790,837,39776764,15540139,55316903,38458,67783296,2,40890,53170,15
791,837,39764482,15542842,55307324,38464,67751796,2,40896,53178,15
792,837,39752198,15545488,55297686,38471,67718542,2,40902,53186,15
793,837,39739913,15548095,55288008,38478,67685299,2,40911,53196,15
794,837,39727597,15550641,55278238,38486,67650257,2,40918,53234,15
795,837,39715279,15553159,55268438,38493,67616982,2,40926,53244,15
796,837,39702959,15555650,55258609,38502,67580206,2,40937,53257,15
797,837,39690507,15558231,55248738,38512,67541469,2,40818,53270,15
798,837,39678080,15560755,55238835,38521,67504546,2,40827,53254,15
799,837,39665650,15563244,55228894,38531,67465885,2,40838,53268,15
800,837,39653216,15565651,55218867,38540,67428987,2,40847,53281,15
801,837,39640779,15568033,55208812,38548,67393849,2,40855,53292,15
802,837,39628340,15570383,55198723,38556,67358722,1,40864,53303,14
803,837,39619191,15573623,55192814,38565,67327454,1,37460,46609,14
804,837,39609956,15576946,55186902,38483,67455189,1,37247,46482,14
805,837,39600712,15580241,55180953,38387,67608103,1,37150,46394,14
806,837,39591492,15583482,55174974,38281,67779525,1,37047,46267,14
807,837,39582324,15586464,55168788,38164,67971574,1,37184,46352,14
808,837,39573189,15589408,55162597,38038,68180990,1,37065,46200,14
809,837,39564063,15592333,55156396,37903,68408052,1,36936,46062,14
810,837,39555005,15595200,55150205,37761,68649580,1,36806,45864,14
811,837,39545987,15598037,55144024,37612,68905822,1,36663,45681,14
812,837,39536989,15600867,55137856,37455,69178910,1,36517,45515,14
813,837,39528068,15603623,55131691,37293,69463745,1,36368,45289,14
814,837,39519200,15606311,55125511,37123,69766190,1,36214,45082,14
815,837,39510360,15608950,55119310,36946,70084744,1,36052,44892,14
816,837,39501580,15611538,55113118,36764,70416046,1,35889,44669,14
817,837,39492887,15614070,55106957,36577,70760473,1,35718,44411,14
818,837,39484259,15616518,55100777,36382,71124193,1,35544,44172,14
819,837,39475671,15618877,55094548,36184,71497832,1,35368,43956,14
820,837,39467269,15621089,55088358,35978,71891904,1,35301,43703,14
821,837,39459019,15623135,55082154,35771,72292814,1,35171,43421,14
822,837,39450841,15625091,55075932,35557,72712836,1,34980,43158,14
823,837,39442594,15627141,55069735,36283,71243001,1,35614,43861,14
824,837,39434207,15629093,55063300,36048,71692193,1,35406,43793,14
825,837,39426035,15630882,55056917,35809,72155732,1,35299,43471,14
826,837,39417840,15632716,55050556,35568,72629542,1,34980,43175,14
827,837,39409754,15634493,55044247,35330,73103810,1,34769,42855,14
828,837,39401798,15636121,55037919,35097,73574272,1,34665,42621,14
829,837,39394047,15637638,55031685,34869,74040788,1,34563,42314,14
830,837,39386174,15639292,55025466,34644,74506763,1,34164,42037,14
831,837,39378472,15640782,55019254,34425,74966086,1,34064,41766,14
832,837,39370914,15642018,55012932,34207,75429362,1,34156,41714,14
833,837,39363237,15643369,55006606,33996,75882724,1,33775,41452,14
834,837,39355752,15644601,55000353,33788,76335342,1,33682,41167,14
835,837,39348426,15645737,54994163,33584,76784732,1,33587,40913,14
836,837,39341301,15646701,54988002,33385,77228440,1,33539,40664,14
837,837,39334169,15647679,54981848,33188,77672776,1,33311,40443,14
838,837,39327145,15648596,54975741,32995,78113161,1,33180,40204,14
839,837,39320183,15649340,54969523,32805,78551669,1,33174,40136,14
840,837,39313305,15650063,54963368,32619,78985767,1,32998,39876,14
841,837,39306446,15650816,54957262,32437,79415089,1,32788,39647,14
842,837,39299687,15651493,54951180,32257,79844507,1,32661,39420,14
843,837,39292959,15652178,54945137,32081,80268799,1,32495,39223,14
844,837,39286249,15652870,54939119,31909,80687693,1,32296,39006,15
845,837,39370519,15653547,55024066,31740,81291314,1,191337,107067,15
846,837,39429041,15655764,55084805,31573,81842765,2,103019,44497,15
847,837,39419444,15657910,55077354,31560,81856548,2,34717,44314,15
848,837,39409825,15660176,55070001,31546,81872893,2,34494,44113,15
849,837,39400221,15662272,55062493,31532,81889283,2,34604,44208,15
850,837,39390595,15664208,55054803,31517,81908241,2,34669,44295,15
851,837,39380952,15666097,55047049,31501,81929782,2,34597,44240,15
